date;site;point1;point2;measure;value;p.rand.inf;p.rand.sup;mean.rand;up.rand;low.rand
2017-07-21;david;night;day;social_differentiation;1,4692790073;1;0;0,553700862732;0,598144217009938;0,509257508454062
2017-07-21;david;night;day;association_stability;0,0664719137009296;0,0600000000000001;0,94;0,289131438969638;0,320126273895805;0,258136604043471
2017-07-22;arugot;day;night;size_com;0;0;1;4,13493842641223;4,36586840394069;3,90400844888378
2017-07-22;arugot;day;night;modularity_can;0,0294443999999999;0,47;0,53;0,0403617112;0,0473874096994354;0,0333360127005646
2017-07-22;arugot;day;night;transitivity_can;0,25;0,76;0,24;0,168917551;0,186289492165495;0,151545609834505
2017-07-22;arugot;day;night;transitivity_com;NA;1;1;NA;NA;NA
2017-07-22;arugot;day;night;density_can;0,01052631;0,52;0,48;0,0113157917;0,012795484117524;0,00983609928247602
2017-07-22;arugot;day;night;density_com;0,0140415133333334;0,01;0,99;0,221568576793743;0,229138687831485;0,213998465756002
2017-07-22;arugot;day;night;deg_assor_can;1,21875;1;0;0,22138937519;0,258409989680134;0,184368760699866
2017-07-22;arugot;day;night;deg_assor_com;NA;1;1;NA;NA;NA
2017-07-22;arugot;day;night;sex_assor_can;0,33093321;0,95;0,05;0,1771728426;0,196259089913356;0,158086595286644
2017-07-22;arugot;day;night;sex_assor_com;NA;1;1;NA;NA;NA
2017-07-22;arugot;day;night;wei_assor_can;0,5206488;1;0;0,155623369;0,180468862590971;0,130777875409029
2017-07-22;arugot;day;night;wei_assor_com;0,0519896666666667;0,27;0,73;0,124601914624888;0,129802064284933;0,119401764964844
2017-07-22;arugot;day;night;degree;0,4;0;1;1,327;1,3886915479595;1,2653084520405
2017-07-22;arugot;day;night;local_clustering;0,041666665;0;1;0,22650952495;0,240191756244026;0,212827293655974
2017-07-22;arugot;day;night;strength;23,4922384;1;0;8,972328531;9,54742564535983;8,39723141664017
2017-07-22;arugot;day;night;eigen;32,13088285;0,4;0,6;38,9998943275285;40,7576593717192;37,2421292833378
2017-07-22;arugot;day;night;betweenness;0,356125333333333;0;1;10,8861500893848;11,8618978151578;9,91040236361177
2017-07-22;arugot;day;night;social_differentiation;0,76354066155;1;0;0,16111174223365;0,175414187554939;0,146809296912361
2017-07-22;arugot;day;night;association_stability;0,391311295459729;0,01;0,99;0,835906593478355;0,852363175627855;0,819450011328855
2017-07-22;david;day;night;size_com;0;0;1;5,72827804107425;5,84682229575037;5,60973378639813
2017-07-22;david;day;night;modularity_can;0,0102041;0,02;0,98;0,0802310931;0,0990267775958827;0,0614354086041173
2017-07-22;david;day;night;transitivity_can;NA;1;1;NA;NA;NA
2017-07-22;david;day;night;transitivity_com;NA;1;1;NA;NA;NA
2017-07-22;david;day;night;density_can;0,11111112;0,01;0,99;0,2184444551;0,226121591776298;0,210767318423702
2017-07-22;david;day;night;density_com;0,07738095;0;1;0,616509165069962;0,629256889273145;0,603761440866778
2017-07-22;david;day;night;deg_assor_can;NA;1;1;NA;NA;NA
2017-07-22;david;day;night;deg_assor_com;NA;1;1;NA;NA;NA
2017-07-22;david;day;night;sex_assor_can;0,09523813;0,01;0,99;0,3867411234;0,412372372539326;0,361109874260674
2017-07-22;david;day;night;sex_assor_com;NA;1;1;NA;NA;NA
2017-07-22;david;day;night;wei_assor_can;0,3246799;0,33;0,67;0,361737967;0,376725734992508;0,346750199007492
2017-07-22;david;day;night;wei_assor_com;0,57962225;0,94;0,0600000000000001;0,363209343065222;0,372025370090222;0,354393316040222
2017-07-22;david;day;night;degree;1;0;1;1,982;2,10083664041882;1,86316335958118
2017-07-22;david;day;night;local_clustering;0,53333333;0,92;0,08;0,38820000123;0,409663743030779;0,366736259429221
2017-07-22;david;day;night;strength;36,6666667;0,94;0,0600000000000001;33,280961768;35,1165250913641;31,4453984446359
2017-07-22;david;day;night;eigen;41,8481459;0,32;0,68;56,05157951803;58,1248042212421;53,9783548148179
2017-07-22;david;day;night;betweenness;0;0;1;8,98050761098901;9,92895562434277;8,03205959763525
2017-07-22;david;day;night;social_differentiation;1,3015806398;0,94;0,0600000000000001;0,6646277403877;0,712508437113288;0,616747043662112
2017-07-22;david;day;night;association_stability;-0,0467483525373812;0,13;0,87;0,0163524479137504;0,0270002652353575;0,00570463059214324
2017-07-22;arugot;night;day;size_com;0;0;1;3,82505311310832;4,04658604133022;3,60352018488641
2017-07-22;arugot;night;day;modularity_can;0,0294443999999999;0,62;0,38;0,0289959701;0,0346753661825411;0,0233165740174589
2017-07-22;arugot;night;day;transitivity_can;0,25;0,8;0,2;0,159056999;0,179564708144484;0,138549289855516
2017-07-22;arugot;night;day;transitivity_com;NA;1;1;NA;NA;NA
2017-07-22;arugot;night;day;density_can;0,01052631;0,08;0,92;0,0242105147;0,0263819154445008;0,0220391139554992
2017-07-22;arugot;night;day;density_com;0,0140415133333334;0,02;0,98;0,224906669273258;0,232200177052513;0,217613161494002
2017-07-22;arugot;night;day;deg_assor_can;1,21875;1;0;0,16822304794;0,193401538922415;0,143044556957585
2017-07-22;arugot;night;day;deg_assor_com;NA;1;1;NA;NA;NA
2017-07-22;arugot;night;day;sex_assor_can;0,3856893;1;0;0,0557833942;0,0694985378108441;0,0420682505891559
2017-07-22;arugot;night;day;sex_assor_com;NA;1;1;NA;NA;NA
2017-07-22;arugot;night;day;wei_assor_can;0,4430679;1;0;0,110011143;0,119997029414303;0,100025256585697
2017-07-22;arugot;night;day;wei_assor_com;0,0562342;0,31;0,69;0,116561518539427;0,120661699664491;0,112461337414362
2017-07-22;arugot;night;day;degree;0,4;0;1;1,044;1,09270769063171;0,995292309368295
2017-07-22;arugot;night;day;local_clustering;0,041666665;0;1;0,23426904813;0,249267792376008;0,219270303883992
2017-07-22;arugot;night;day;strength;22,8344514;1;0;4,8521893665;5,1991892227308;4,5051895102692
2017-07-22;arugot;night;day;eigen;31,72456995;0,61;0,39;33,3246006607935;34,9976604498594;31,6515408717276
2017-07-22;arugot;night;day;betweenness;0,356125333333333;0;1;11,4058292169767;12,4364071606994;10,3752512732541
2017-07-22;arugot;night;day;social_differentiation;0,77234863755;1;0;0,07160822670035;0,0786619856522851;0,0645544677484149
2017-07-22;arugot;night;day;association_stability;0,396740786325596;0;1;0,920901777278118;0,930883413977462;0,910920140578773
2017-07-22;david;night;day;size_com;5;0,16;0,84;6,04761904761905;6,13154830453677;5,96368979070132
2017-07-22;david;night;day;modularity_can;0,4897959;1;0;0,0581648569;0,0653316365789971;0,0509980772210029
2017-07-22;david;night;day;transitivity_can;NA;1;1;NA;NA;NA
2017-07-22;david;night;day;transitivity_com;NA;1;1;NA;NA;NA
2017-07-22;david;night;day;density_can;0,13333334;0;1;0,2984444473;0,305514318692105;0,291374575907895
2017-07-22;david;night;day;density_com;0,573015875;0,16;0,84;0,736177090522676;0,745231923439593;0,727122257605758
2017-07-22;david;night;day;deg_assor_can;NA;1;1;NA;NA;NA
2017-07-22;david;night;day;deg_assor_com;NA;1;1;NA;NA;NA
2017-07-22;david;night;day;sex_assor_can;0,7619048;0,11;0,89;0,795472964;0,800989393379201;0,789956534620799
2017-07-22;david;night;day;sex_assor_com;NA;1;1;NA;NA;NA
2017-07-22;david;night;day;wei_assor_can;0,7847438;1;0;0,687047956;0,697292325939711;0,676803586060289
2017-07-22;david;night;day;wei_assor_com;0,57962225;0,17;0,83;0,661528863270295;0,667486425748427;0,655571300792163
2017-07-22;david;night;day;degree;1,2;0;1;2,686;2,8064111839984;2,5655888160016
2017-07-22;david;night;day;local_clustering;0,53333333;0,78;0,22;0,46940000143;0,491522751870863;0,447277250989137
2017-07-22;david;night;day;strength;30,8333333;0,11;0,89;32,991525466;34,6528511381056;31,3301997938944
2017-07-22;david;night;day;eigen;41,8473459;0,96;0,04;22,63988096148;24,3054341072326;20,9743278157274
2017-07-22;david;night;day;betweenness;1,3333333;0;1;8,99699732994652;9,87128017556572;8,12271448432733
2017-07-22;david;night;day;social_differentiation;0,7835809656;0,76;0,24;0,7510914152419;0,813561172178527;0,688621658305273
2017-07-22;david;night;day;association_stability;0,490728083310812;0,19;0,81;0,556607320594054;0,571057739963229;0,54215690122488
2017-07-23;arugot;day;night;size_com;1,66666666666667;0;1;5,87319635871821;6,06532788660858;5,68106483082784
2017-07-23;arugot;day;night;modularity_can;0,0177777;0;1;0,10007547092;0,111437024700759;0,0887139171392414
2017-07-23;arugot;day;night;transitivity_can;NA;1;1;NA;NA;NA
2017-07-23;arugot;day;night;transitivity_com;NA;1;1;NA;NA;NA
2017-07-23;arugot;day;night;density_can;0,0631579;0,05;0,95;0,1097368484;0,114217916723502;0,105255780076498
2017-07-23;arugot;day;night;density_com;0,0355158718333334;0;1;0,37343663501223;0,380497481597515;0,366375788426944
2017-07-23;arugot;day;night;deg_assor_can;NA;1;1;NA;NA;NA
2017-07-23;arugot;day;night;deg_assor_com;NA;1;1;NA;NA;NA
2017-07-23;arugot;day;night;sex_assor_can;0,511398;0,97;0,03;0,0942279256;0,118059722029641;0,0703961291703589
2017-07-23;arugot;day;night;sex_assor_com;NA;1;1;NA;NA;NA
2017-07-23;arugot;day;night;wei_assor_can;0,4040832;0,81;0,19;0,3001736232;0,320038656338769;0,280308590061231
2017-07-23;arugot;day;night;wei_assor_com;0,381724875;0,84;0,16;0,212089922967636;0,219587165120831;0,204592680814442
2017-07-23;arugot;day;night;degree;1,2;0;1;2,104;2,20355389614772;2,00444610385228
2017-07-23;arugot;day;night;local_clustering;0,458333335;1;0;0,25623145535;0,269066046297208;0,243396864402792
2017-07-23;arugot;day;night;strength;29,42845385;1;0;18,3890017269;19,366847504378;17,411155949422
2017-07-23;arugot;day;night;eigen;15,81403365;0;1;45,031748373235;46,8032698946028;43,2602268518672
2017-07-23;arugot;day;night;betweenness;5,208333125;0,04;0,96;12,3948526609626;13,4605283399211;11,329176982004
2017-07-23;arugot;day;night;social_differentiation;0,985074832;1;0;0,4071973288985;0,430380542274393;0,384014115522607
2017-07-23;arugot;day;night;association_stability;0,671444906082819;0,33;0,67;0,724711579463936;0,739649117838501;0,709774041089372
2017-07-23;david;day;night;size_com;1,66666666666667;0,55;0,45;1,83680090952818;1,93546465069847;1,73813716835789
2017-07-23;david;day;night;modularity_can;0,0702041;0,7;0,3;0,0607939145;0,070325001157146;0,051262827842854
2017-07-23;david;day;night;transitivity_can;0,5714286;1;0;0,128474259;0,148398363158138;0,108550154841862
2017-07-23;david;day;night;transitivity_com;NA;1;1;NA;NA;NA
2017-07-23;david;day;night;density_can;0,04444445;0,54;0,46;0,0424444519;0,0487769676866572;0,0361119361133428
2017-07-23;david;day;night;density_com;0,316666665;0,92;0,08;0,154887366172488;0,163208599190218;0,146566133154757
2017-07-23;david;day;night;deg_assor_can;1,3333333;1;0;0,24374884859;0,278434997090527;0,209062700089473
2017-07-23;david;day;night;deg_assor_com;NA;1;1;NA;NA;NA
2017-07-23;david;day;night;sex_assor_can;0,0776726;0,27;0,73;0,1248235011968;0,140209948852724;0,109437053540876
2017-07-23;david;day;night;sex_assor_com;NA;1;1;NA;NA;NA
2017-07-23;david;day;night;wei_assor_can;0,0733564;0,45;0,55;0,0964170382;0,110287470781478;0,082546605618522
2017-07-23;david;day;night;wei_assor_com;0,53504335;0,96;0,04;0,171181883699749;0,181887519180131;0,160476248219368
2017-07-23;david;day;night;degree;0,6;0,02;0,98;0,99;1,04961200693037;0,930387993069633
2017-07-23;david;day;night;local_clustering;0,53333333;1;0;0,2523333393;0,270145574989743;0,234521103610257
2017-07-23;david;day;night;strength;24,5361159;0,98;0,02;16,4168653507;17,4078398046366;15,4258908967634
2017-07-23;david;day;night;eigen;32,0991459;0,57;0,43;33,58864887663;35,8320356097787;31,3452621434813
2017-07-23;david;day;night;betweenness;19,1666675;0,41;0,59;21,2125891387618;23,0266238243455;19,3985544531781
2017-07-23;david;day;night;social_differentiation;1,2520874524;1;0;0,4468809354509;0,48056094809146;0,41320092281034
2017-07-23;david;day;night;association_stability;0,603752557251832;0,11;0,89;0,724336923602105;0,749151001087847;0,699522846116363
2017-07-23;arugot;night;day;size_com;1,66666666666667;0,11;0,89;4,58397780077081;4,7562647568114;4,41169084473021
2017-07-23;arugot;night;day;modularity_can;0,1444444;0,91;0,09;0,0634028785;0,0732575965713629;0,0535481604286371
2017-07-23;arugot;night;day;transitivity_can;0,2173913;0,72;0,28;0,167175854;0,183331057805707;0,151020650194293
2017-07-23;arugot;night;day;transitivity_com;NA;1;1;NA;NA;NA
2017-07-23;arugot;night;day;density_can;0,02631579;0,05;0,95;0,0535789561;0,0573556576508724;0,0498022545491276
2017-07-23;arugot;night;day;density_com;0,0370115974999999;0,07;0,93;0,225262595570914;0,231983943752518;0,21854124738931
2017-07-23;arugot;night;day;deg_assor_can;1,1079545;1;0;0,16351489742;0,185978674889256;0,141051119950744
2017-07-23;arugot;night;day;deg_assor_com;NA;1;1;NA;NA;NA
2017-07-23;arugot;night;day;sex_assor_can;0,24377799;0,89;0,11;0,11400095152;0,133976171521685;0,0940257315183146
2017-07-23;arugot;night;day;sex_assor_com;NA;1;1;NA;NA;NA
2017-07-23;arugot;night;day;wei_assor_can;0,4065731;0,92;0,08;0,3228057607;0,334968469290372;0,310643052109628
2017-07-23;arugot;night;day;wei_assor_com;0,121799008333333;0,34;0,66;0,198680370388605;0,205647153598736;0,191713587178474
2017-07-23;arugot;night;day;degree;0,5;0;1;1,84;1,93321824645283;1,74678175354717
2017-07-23;arugot;night;day;local_clustering;0,191666665;0;1;0,27041598365;0,283416435851027;0,257415531448973
2017-07-23;arugot;night;day;strength;20,76684765;0,31;0,69;21,6451309653;22,5059889011674;20,7842730294326
2017-07-23;arugot;night;day;eigen;16,57330845;0;1;47,38445617635;49,226709804918;45,542202547782
2017-07-23;arugot;night;day;betweenness;4,1666665;0,05;0,95;12,0859886017699;13,0517966592271;11,1201805443128
2017-07-23;arugot;night;day;social_differentiation;0,5646364699;0,9;0,1;0,5219530045346;0,547240094226582;0,496665914842618
2017-07-23;arugot;night;day;association_stability;0,729399532249572;0,99;0,01;0,474338506099826;0,485753482993436;0,462923529206217
2017-07-23;david;night;day;size_com;0;0;1;4,95948827292111;5,07666324431518;4,84231330152704
2017-07-23;david;night;day;modularity_can;0,0102041;0,01;0,99;0,1249119266;0,140257247685436;0,109566605514564
2017-07-23;david;night;day;transitivity_can;NA;1;1;NA;NA;NA
2017-07-23;david;night;day;transitivity_com;NA;1;1;NA;NA;NA
2017-07-23;david;night;day;density_can;0,11111112;0,0600000000000001;0,94;0,1804444598;0,187972415103006;0,172916504496994
2017-07-23;david;night;day;density_com;0,13452381;0,04;0,96;0,440329260466161;0,451742871423604;0,428915649508718
2017-07-23;david;night;day;deg_assor_can;NA;1;1;NA;NA;NA
2017-07-23;david;night;day;deg_assor_com;NA;1;1;NA;NA;NA
2017-07-23;david;night;day;sex_assor_can;0,05566073;0,01;0,99;0,4181807456968;0,454356626787648;0,382004864605952
2017-07-23;david;night;day;sex_assor_com;NA;1;1;NA;NA;NA
2017-07-23;david;night;day;wei_assor_can;0,1719121;0,02;0,98;0,3870281361;0,411621427473533;0,362434844726467
2017-07-23;david;night;day;wei_assor_com;0,66928275;0,98;0,02;0,329292853435852;0,339929439679771;0,318656267191932
2017-07-23;david;night;day;degree;1;0;1;1,748;1,84105606001665;1,65494393998335
2017-07-23;david;night;day;local_clustering;0,23333333;0,13;0,87;0,3360000001;0,357813770593207;0,314186229606793
2017-07-23;david;night;day;strength;39,5622399;0,92;0,08;30,4184517719;32,300356860706;28,536546683094
2017-07-23;david;night;day;eigen;34,5880729;0,26;0,74;50,29405011476;52,561244627809;48,026855601711
2017-07-23;david;night;day;betweenness;16,6666675;0,4;0,6;19,3657574774427;21,0387377664558;17,6927771884296
2017-07-23;david;night;day;social_differentiation;1,4433096554;0,95;0,05;0,7192167288697;0,766649530450048;0,671783927289352
2017-07-23;david;night;day;association_stability;0,364800205839742;0,07;0,93;0,488086952343358;0,505168570580367;0,471005334106348
2017-07-24;arugot;day;night;size_com;2,66666666666667;0,29;0,71;6,02732962581131;6,22526997548851;5,82938927613411
2017-07-24;arugot;day;night;modularity_can;0,0634451;0,72;0,28;0,0482145183;0,0559993053676727;0,0404297312323273
2017-07-24;arugot;day;night;transitivity_can;0,8823529;1;0;0,112870514;0,131816326358038;0,0939247016419625
2017-07-24;arugot;day;night;transitivity_com;NA;1;1;NA;NA;NA
2017-07-24;arugot;day;night;density_can;0,0368421;0;1;0,084947363;0,088930316019633;0,080964409980367
2017-07-24;arugot;day;night;density_com;0,233150185333333;0,66;0,34;0,188812445656339;0,195903457702428;0,18172143361025
2017-07-24;arugot;day;night;deg_assor_can;1,0262467;1;0;0,22094670558;0,253705568702615;0,188187842457385
2017-07-24;arugot;day;night;deg_assor_com;NA;1;1;NA;NA;NA
2017-07-24;arugot;day;night;sex_assor_can;0,7372646;1;0;0,165789235768;0,189953314782976;0,141625156753024
2017-07-24;arugot;day;night;sex_assor_com;NA;1;1;NA;NA;NA
2017-07-24;arugot;day;night;wei_assor_can;0,1413454;0,23;0,77;0,35952822392;0,40859324913542;0,31046319870458
2017-07-24;arugot;day;night;wei_assor_com;0,418910710666667;0,68;0,32;0,307238709639285;0,317568891880799;0,29690852739777
2017-07-24;arugot;day;night;degree;0,8;0;1;1,865;1,94104715366665;1,78895284633335
2017-07-24;arugot;day;night;local_clustering;0,316666665;0,79;0,21;0,23068131305;0,244932095525149;0,216430530574851
2017-07-24;arugot;day;night;strength;42,9210225;1;0;16,825758431;17,6040928672646;16,0474239947354
2017-07-24;arugot;day;night;eigen;61,7463924;0,96;0,04;41,22563344992;42,8201475508091;39,6311193490309
2017-07-24;arugot;day;night;betweenness;13,4188036666667;0,44;0,56;17,0518909163569;18,3788953549697;15,7248864777441
2017-07-24;arugot;day;night;social_differentiation;1,683821808;1;0;0,2810895394705;0,302668738934668;0,259510340006332
2017-07-24;arugot;day;night;association_stability;0,149470504239306;0,01;0,99;0,387450399990023;0,401099727268658;0,373801072711388
2017-07-24;david;day;night;size_com;0;0;1;3,57445226220164;3,65147061752269;3,49743390688059
2017-07-24;david;day;night;modularity_can;0,02;0,14;0,86;0,0619028868;0,074071634851356;0,049734138748644
2017-07-24;david;day;night;transitivity_can;0,4166667;0,95;0,05;0,149449108;0,173222618009306;0,125675597990694
2017-07-24;david;day;night;transitivity_com;0,2;0,48;0,52;0,253721191159156;0,265258969787331;0,242183412530981
2017-07-24;david;day;night;density_can;0,06666667;0,08;0,92;0,181111109;0,192605497036529;0,169616720963471
2017-07-24;david;day;night;density_com;0,08095238;0,12;0,88;0,227663621397795;0,236581582558076;0,218745660237514
2017-07-24;david;day;night;deg_assor_can;0,3910256;0,93;0,07;0,1768028023;0,200509151192352;0,153096453407648
2017-07-24;david;day;night;deg_assor_com;NA;1;1;NA;NA;NA
2017-07-24;david;day;night;sex_assor_can;0,2276051;0,82;0,18;0,205056738501;0,210271544609847;0,199841932392153
2017-07-24;david;day;night;sex_assor_com;NA;1;1;NA;NA;NA
2017-07-24;david;day;night;wei_assor_can;0,3562305;0,73;0,27;0,30877782555;0,323410955343495;0,294144695756505
2017-07-24;david;day;night;wei_assor_com;0,196916345;0,43;0,57;0,225319771322694;0,234072873952907;0,216566668692481
2017-07-24;david;day;night;degree;0,8;0;1;1,714;1,78587490616053;1,64212509383947
2017-07-24;david;day;night;local_clustering;0,53333333;0,96;0,04;0,32812143098;0,348988203562844;0,307254658397156
2017-07-24;david;day;night;strength;23,1613757;1;0;18,115832793;19,0188190429683;17,2128465430317
2017-07-24;david;day;night;eigen;49,1753114;0,82;0,18;36,712282153;38,727430037188;34,697134268812
2017-07-24;david;day;night;betweenness;14,0000003;0,56;0,44;15,4674176302326;17,1046183334474;13,8302169270177
2017-07-24;david;day;night;social_differentiation;0,881273197;0,99;0,01;0,283498101787;0,306659726966778;0,260336476607222
2017-07-24;david;day;night;association_stability;0,478348111259251;0,69;0,31;0,440515282271276;0,461120037274489;0,419910527268063
2017-07-24;arugot;night;day;size_com;2,66666666666667;0,04;0,96;6,91892308844665;7,12441147277681;6,71343470411649
2017-07-24;arugot;night;day;modularity_can;0,0078895000000001;0;1;0,13377889652;0,146167926741643;0,121389866298357
2017-07-24;arugot;night;day;transitivity_can;NA;1;1;NA;NA;NA
2017-07-24;arugot;night;day;transitivity_com;NA;1;1;NA;NA;NA
2017-07-24;arugot;night;day;density_can;0,05263158;0,05;0,95;0,0951052589;0,099481552927052;0,090728964872948
2017-07-24;arugot;night;day;density_com;0,0710317476666666;0,02;0,98;0,462090279619155;0,46889807755525;0,45528248168306
2017-07-24;arugot;night;day;deg_assor_can;NA;1;1;NA;NA;NA
2017-07-24;arugot;night;day;deg_assor_com;NA;1;1;NA;NA;NA
2017-07-24;arugot;night;day;sex_assor_can;0,7931145;1;0;0,211383555488;0,241943975448575;0,180823135527425
2017-07-24;arugot;night;day;sex_assor_com;NA;1;1;NA;NA;NA
2017-07-24;arugot;night;day;wei_assor_can;0,9523145;1;0;0,29319293859;0,333838162340165;0,252547714839835
2017-07-24;arugot;night;day;wei_assor_com;0,184778856;0,4;0,6;0,262943778067117;0,271741498261134;0,254146057873099
2017-07-24;arugot;night;day;degree;1,1;0;1;2,306;2,39982478006877;2,21217521993123
2017-07-24;arugot;night;day;local_clustering;0,316666665;0,49;0,51;0,31917185973;0,334234692188589;0,304109027271411
2017-07-24;arugot;night;day;strength;48,7644442;1;0;25,125476098;26,3114597088805;23,9394924871195
2017-07-24;arugot;night;day;eigen;7,51916885;0,01;0,99;38,74363572527;40,2610601544779;37,2262112960621
2017-07-24;arugot;night;day;betweenness;5,12820538461538;0,14;0,86;12,1956610548564;13,3689108039615;11,0224113057512
2017-07-24;arugot;night;day;social_differentiation;1,6721207235;1;0;0,3929947531915;0,418360122528677;0,367629383854323
2017-07-24;arugot;night;day;association_stability;0,193489837439131;0,01;0,99;0,395968163549384;0,406571056144303;0,385365270954465
2017-07-24;david;night;day;size_com;1,66666666666667;0,32;0,68;2,35135542875928;2,44247673253073;2,26023412498782
2017-07-24;david;night;day;modularity_can;0,0600000000000001;0,54;0,46;0,0634652651;0,0730253147383569;0,0539052154616431
2017-07-24;david;night;day;transitivity_can;0,6666667;1;0;0,144969397;0,162022254302612;0,127916539697388
2017-07-24;david;night;day;transitivity_com;NA;1;1;NA;NA;NA
2017-07-24;david;night;day;density_can;0,06666667;0,0600000000000001;0,94;0,1284444421;0,137298298698018;0,119590585501982
2017-07-24;david;night;day;density_com;0,23333333;0,74;0,26;0,156873784918504;0,165853736962528;0,14789383287448
2017-07-24;david;night;day;deg_assor_can;1,6410256;1;0;0,29609471732;0,334015806598506;0,258173628041494
2017-07-24;david;night;day;deg_assor_com;NA;1;1;NA;NA;NA
2017-07-24;david;night;day;sex_assor_can;0,1076051;0,11;0,89;0,174868372801;0,184832619044471;0,164904126557529
2017-07-24;david;night;day;sex_assor_com;NA;1;1;NA;NA;NA
2017-07-24;david;night;day;wei_assor_can;0,0568189;0,22;0,78;0,0954700607;0,106434027240824;0,0845060941591762
2017-07-24;david;night;day;wei_assor_com;0,510450755;1;0;0,160775134831908;0,168428467940157;0,153121801723659
2017-07-24;david;night;day;degree;0,6;0;1;1,346;1,41635943961082;1,27564056038918
2017-07-24;david;night;day;local_clustering;0,06666667;0;1;0,30157857906;0,321196802473151;0,281960355646849
2017-07-24;david;night;day;strength;20,1341817;0,66;0,34;18,989103345;19,8314259686758;18,1467807213242
2017-07-24;david;night;day;eigen;42,9712914;0,5;0,5;42,31258065007;44,3218755111115;40,3032857890285
2017-07-24;david;night;day;betweenness;12,08333375;0,36;0,64;17,4691646074454;19,0378619984088;15,9004672164821
2017-07-24;david;night;day;social_differentiation;0,727168423;0,96;0,04;0,36223231461;0,389974256368553;0,334490372851447
2017-07-24;david;night;day;association_stability;0,858420579192398;0,97;0,03;0,661501343031374;0,688243498618559;0,63475918744419
2017-07-25;arugot;day;night;size_com;1,66666666666667;0,42;0,58;5,12995960058977;5,37927203673972;4,88064716443983
2017-07-25;arugot;day;night;modularity_can;0,0266666999999999;0,25;0,75;0,06874040543;0,0785174498761552;0,0589633609838448
2017-07-25;arugot;day;night;transitivity_can;NA;1;1;NA;NA;NA
2017-07-25;arugot;day;night;transitivity_com;NA;1;1;NA;NA;NA
2017-07-25;arugot;day;night;density_can;0,03684211;0,01;0,99;0,061789481;0,063485919300284;0,060093042699716
2017-07-25;arugot;day;night;density_com;0,0434343431666666;0,11;0,89;0,174542395160304;0,18092837025946;0,168156420061148
2017-07-25;arugot;day;night;deg_assor_can;NA;1;1;NA;NA;NA
2017-07-25;arugot;day;night;deg_assor_com;NA;1;1;NA;NA;NA
2017-07-25;arugot;day;night;sex_assor_can;0,1293525;0,31;0,69;0,29281785938;0,336008711494923;0,249627007265077
2017-07-25;arugot;day;night;sex_assor_com;NA;1;1;NA;NA;NA
2017-07-25;arugot;day;night;wei_assor_can;0,0900206;0;1;0,53034397077;0,566552735404975;0,494135206135025
2017-07-25;arugot;day;night;wei_assor_com;0,3931059175;0,31;0,69;0,494086317926637;0,503710188792256;0,484462447061018
2017-07-25;arugot;day;night;degree;0,7;0;1;1,292;1,36151711251702;1,22248288748298
2017-07-25;arugot;day;night;local_clustering;0,31666667;1;0;0,18748809445;0,199554278166438;0,175421910733562
2017-07-25;arugot;day;night;strength;28,691643;1;0;16,9879398855;18,0838184536;15,8920613174
2017-07-25;arugot;day;night;eigen;7,1915555;0;1;32,324882784655;33,9270837568212;30,7226818124888
2017-07-25;arugot;day;night;betweenness;0;0;1;14,6605033541307;16,0608912115682;13,2601154966932
2017-07-25;arugot;day;night;social_differentiation;1,09728732;1;0;0,4026651605445;0,430774663744275;0,374555657344725
2017-07-25;arugot;day;night;association_stability;0,127222382938147;0;1;0,280842408600633;0,290381492828721;0,271303324372544
2017-07-25;david;day;night;size_com;0;0;1;1,19664089498038;1,26277206566158;1,13050972429918
2017-07-25;david;day;night;modularity_can;0,0355556;0,74;0,26;0,02645808608;0,0305805627722593;0,0223356093877407
2017-07-25;david;day;night;transitivity_can;0,25;0,85;0,15;0,109963211;0,129081385290841;0,090845036709159
2017-07-25;david;day;night;transitivity_com;0,5;0,99;0,01;0,137574572372459;0,144991858314014;0,130157286430905
2017-07-25;david;day;night;density_can;0,08888889;0,31;0,69;0,1128888982;0,120427285219904;0,105350511180096
2017-07-25;david;day;night;density_com;0,0523809525;0,43;0,57;0,0920068393817782;0,0987216826344329;0,0852919961291236
2017-07-25;david;day;night;deg_assor_can;1,25;1;0,03;0,130395052371134;0,154664288841117;0,106125815901151
2017-07-25;david;day;night;deg_assor_com;NA;1;1;NA;NA;NA
2017-07-25;david;day;night;sex_assor_can;0,0196397;0,21;0,79;0,03394378724;0,0371934680890439;0,0306941063909561
2017-07-25;david;day;night;sex_assor_com;NA;1;1;NA;NA;NA
2017-07-25;david;day;night;wei_assor_can;0,1489253;0,15;0,85;0,19063268741;0,199542301781706;0,181723073038294
2017-07-25;david;day;night;wei_assor_com;0,16669907;0,63;0,37;0,14387206527914;0,150651601318558;0,137092529239722
2017-07-25;david;day;night;degree;0,8;0,14;0,86;1,058;1,13872664285438;0,977273357145625
2017-07-25;david;day;night;local_clustering;0,4;1;0;0,1992333282;0,21552831709063;0,18293833930937
2017-07-25;david;day;night;strength;17,363182;0,86;0,14;15,468051776;16,3985053469574;14,5375982050426
2017-07-25;david;day;night;eigen;19,571299;0,33;0,67;21,86202932333;23,4978274644626;20,2262311821974
2017-07-25;david;day;night;betweenness;0,6666667;0;1;11,6747216536424;13,165098331351;10,1843449759337
2017-07-25;david;day;night;social_differentiation;0,56911051;0,86;0,14;0,403461390213;0,429858492451648;0,377064287974352
2017-07-25;david;day;night;association_stability;0,75511175315397;1;0;0,631279902837465;0,639412268694597;0,623147536980332
